target_id,ra,dec
SSTSL2 J045339.41-030138.5,83.406234,-66.575843
SSTSL2 J084214.76-480350.1,73.414218,-3.027363
SSTSL2 J224748.89+593122.1,130.561518,-48.063944
SSTSL2 J142614.95+342734.7,341.953744,59.522833
SSTSL2 J052804.48-651313.5,216.562306,34.459665
SSTSL2 J050519.92-670838.9,82.018706,-65.220425
SSTSL2 J161652.24+555356.1,76.33302,-67.144162
SSTSL2 J063933.97+094920.9,244.217693,55.898925
SSTSL2 J204308.80+424608.6,99.891581,9.822491
SSTSL2 J105055.95+572525.3,310.786698,42.769063
SSTSL2 J105055.93+572525.3,162.733133,57.423711
SSTSL2 J050919.22-642820.8,162.73308,57.423703
SSTSL2 J110054.36-035100.0,77.330111,-64.472447
SSTSL2 J135432.19+541829.9,165.226533,-3.850006
SSTSL2 J043803.60+253052.3,208.634158,54.308325
SSTSL2 J122607.95+154755.3,69.515007,25.514535
SSTSL2 J160857.66+542039.4,186.533163,15.798712
SSTSL2 J215248.90+623645.5,242.240254,54.344305
SSTSL2 J142537.82+324419.8,328.203764,62.612654
SSTSL2 J014143.41-741340.4,216.407593,32.738858
SSTSL2 J094305.87+464449.8,25.430886,-74.227903
SSTSL2 J022740.43+724753.6,145.774462,46.747194
SSTSL2 J171626.61+591142.6,36.918499,72.798228
SSTSL2 J064020.09+092828.5,259.110894,59.195176
SSTSL2 J053406.03-652644.4,100.08371,9.474603
SSTSL2 J214314.46+661441.2,83.525126,-65.445669
SSTSL2 J014721.30-734844.6,325.810291,66.244785
SSTSL2 J030121.70+522150.6,26.838778,-73.812394
SSTSL2 J160715.98-201315.5,45.340434,52.364063
SSTSL2 J095701.91+061138.3,241.81659,-20.220974
SSTSL2 J162809.20+364506.0,149.257997,6.193988
SSTSL2 J050127.49-712357.8,247.038369,36.751683
SSTSL2 J160450.33+430550.3,75.364549,-71.399391
SSTSL2 J042932.02-692452.4,241.20974,43.097307
SSTSL2 J141830.93+523426.9,67.383417,-69.414566
SSTSL2 J131516.80-621114.0,214.628898,52.574166
SSTSL2 J160802.77+554807.1,198.820014,-62.187248
SSTSL2 J033559.04-294246.8,242.011543,55.801982
SSTSL2 J215329.21+623459.4,53.99603,-29.713011
SSTSL2 J161109.18+541035.1,328.371721,62.583168
SSTSL2 J022003.21-053123.8,242.788284,54.176425
SSTSL2 J022739.64+725054.7,35.01341,-5.523287
SSTSL2 J023402.13+291553.2,36.91517,72.848539
SSTSL2 J182852.19-020739.1,38.508904,29.264792
SSTSL2 J014819.16+272610.8,277.21749,-2.127529
SSTSL2 J073355.07-464838.5,27.079859,27.436357
SSTSL2 J043141.71+244111.3,113.47949,-46.810721
SSTSL2 J164708.73+350107.5,67.923816,24.686474
SSTSL2 J173930.15+690238.2,251.786406,35.018751
SSTSL2 J230020.79+614644.2,264.875645,69.043966
SSTSL2 J091545.41-621905.4,345.086644,61.778962
SSTSL2 J104744.40+212425.7,138.939235,-62.318184
SSTSL2 J160445.13-204150.1,161.935,21.407145
SSTSL2 J141644.88+523213.0,241.188082,-20.697263
SSTSL2 J043003.92+255003.0,214.187017,52.536962
SSTSL2 J050558.32-653347.4,67.51634,25.834176
SSTSL2 J004808.20-710944.6,76.493026,-65.563175
SSTSL2 J215337.02+622846.9,12.034199,-71.162404
SSTSL2 J214211.97+660025.9,328.404264,62.479718
SSTSL2 J205130.93+440659.2,325.549896,66.007218
SSTSL2 J021821.98-043214.6,312.878885,44.116449
SSTSL2 J143010.63+341636.8,34.59159,-4.537414
SSTSL2 J205054.49+434623.8,217.544327,34.276891
SSTSL2 J161734.48+535729.6,312.72707,43.773304
SSTSL2 J161806.89+543521.5,244.393671,53.958227
SSTSL2 J231221.59+622119.1,244.528723,54.589315
SSTSL2 J141840.12+523655.6,348.089988,62.355306
SSTSL2 J060601.34-061104.3,214.667208,52.615465
SSTSL2 J105607.02+583223.4,91.505591,-6.184555
SSTSL2 J173122.93+370251.4,164.029273,58.539835
SSTSL2 J004847.01-705922.1,262.845565,37.047638
SSTSL2 J051841.55-654734.9,12.195902,-70.989482
SSTSL2 J095916.51+013426.5,79.673163,-65.79305
SSTSL2 J164715.54-092554.2,149.818799,1.57405
SSTSL2 J143352.44+353111.1,251.814787,-9.431727
SSTSL2 J054249.79-081210.2,218.46851,35.519777
SSTSL2 J051227.18-662455.8,85.707479,-8.202854
SSTSL2 J202424.37+385746.7,78.113272,-66.415511
SSTSL2 J163602.31+412814.3,306.101556,38.962997
SSTSL2 J185421.09+005240.0,249.009644,41.470663
SSTSL2 J133437.37+410648.1,283.587895,0.877793
SSTSL2 J063959.24+092724.5,203.655717,41.113382
SSTSL2 J063022.03+685934.2,99.99686,9.456825
SSTSL2 J030646.01+594311.0,97.591823,68.992847
SSTSL2 J064208.41-510751.1,46.691746,59.719735
SSTSL2 J205312.30+433828.6,100.535048,-51.130873
SSTSL2 J221708.36+613106.4,313.301251,43.641279
SSTSL2 J142651.81-794841.6,334.284866,61.518446
SSTSL2 J181215.95+632722.6,216.715895,-79.811559
SSTSL2 J181626.06-023237.5,273.066493,63.456297
SSTSL2 J100016.63+683428.1,274.108605,-2.543772
SSTSL2 J142909.89+343852.3,150.069325,68.574479
SSTSL2 J105251.33+572658.8,217.291222,34.647881
SSTSL2 J132448.07-430438.6,163.213908,57.449677
SSTSL2 J220958.79+574604.1,201.200305,-43.077414
SSTSL2 J060531.90-670939.2,332.494958,57.767831
SSTSL2 J203357.43+381854.7,91.382919,-67.160905
SSTSL2 J223623.99+751139.2,308.489319,38.315219
SSTSL2 J183455.33+324305.4,339.099971,75.194232
SSTSL2 J142352.27-795323.4,278.730564,32.718182
SSTSL2 J222239.40+601518.1,215.967815,-79.889839
SSTSL2 J125624.79-621034.0,335.664178,60.255051
SSTSL2 J202041.51+404859.1,194.103307,-62.17612
SSTSL2 J114823.41-624452.8,305.172961,40.816439
SSTSL2 J231028.66+624042.6,177.097578,-62.748021
SSTSL2 J053558.00-005157.8,347.619437,62.678518
SSTSL2 J223732.89+392108.8,83.991692,-0.866058
SSTSL2 J022700.34+724743.8,339.387076,39.352461
SSTSL2 J215232.11+624330.3,36.751438,72.795512
SSTSL2 J210145.40+680420.9,328.133806,62.725098
SSTSL2 J230306.37+090116.6,315.439192,68.072496
SSTSL2 J052645.08+014902.4,345.776577,9.021298
SSTSL2 J172034.07+593250.9,81.687855,1.817341
SSTSL2 J205404.86+430109.4,260.141983,59.547475
SSTSL2 J205132.77+442348.0,313.520278,43.019286
SSTSL2 J220710.07+580420.7,312.886564,44.39667
SSTSL2 J221821.04+592328.8,331.791979,58.072427
SSTSL2 J061525.14-062537.5,334.587702,59.391356
SSTSL2 J052300.22-670645.4,93.854751,-6.42711
SSTSL2 J125708.12-774558.8,80.750934,-67.112622
SSTSL2 J164100.94+411439.0,194.283866,-77.766354
SSTSL2 J194810.68+242252.9,250.25392,41.244167
SSTSL2 J205726.69+433529.9,297.044505,24.381381
SSTSL2 J030508.17+591435.5,314.361243,43.591659
SSTSL2 J034834.05+323748.3,46.284044,59.243201
SSTSL2 J221623.63+593320.3,57.141879,32.630097
SSTSL2 J052908.72-013522.2,334.098496,59.555652
SSTSL2 J205122.78+443342.5,82.28635,-1.589517
SSTSL2 J163407.07+395639.6,312.844941,44.561821
SSTSL2 J143442.88+352746.0,248.529477,39.944356
SSTSL2 J074132.72-403606.0,218.67867,35.46278
SSTSL2 J125632.85-054202.4,115.386365,-40.60169
SSTSL2 J161436.29-500306.2,194.13691,-5.700683
SSTSL2 J141904.88+532919.1,243.651242,-50.051734
SSTSL2 J104400.38+593244.4,214.770339,53.488664
SSTSL2 J020016.46-732226.4,161.001604,59.545694
SSTSL2 J230200.50+602307.8,30.068595,-73.374012
SSTSL2 J055630.36-673804.9,345.502118,60.38551
SSTSL2 J104943.23+571348.8,89.126509,-67.634714
SSTSL2 J205557.09+441535.7,162.43013,57.230241
SSTSL2 J022023.81-034644.9,313.98791,44.259922
SSTSL2 J142616.30+375210.0,35.099219,-3.77914
SSTSL2 J231240.98+622212.0,216.567937,37.869447
SSTSL2 J121928.05-664343.9,348.170772,62.370009
SSTSL2 J171726.16+593426.5,184.866899,-66.728865
SSTSL2 J220519.89+593627.4,259.359005,59.574037
SSTSL2 J142507.03+343438.3,331.332878,59.607621
SSTSL2 J230344.68+612817.9,216.279301,34.577332
SSTSL2 J122209.74+043720.2,345.93619,61.471642
SSTSL2 J205137.93+432304.6,185.540595,4.6223
SSTSL2 J003252.51+393142.3,312.908081,43.384618
SSTSL2 J211921.91+102830.8,8.218813,39.528426
SSTSL2 J043551.25+235726.0,319.841295,10.475246
SSTSL2 J230731.57+622711.8,68.963569,23.957226
SSTSL2 J142917.80+325010.3,346.881543,62.453288
SSTSL2 J043546.85+250037.7,217.324183,32.836208
SSTSL2 J154017.45+662817.4,68.945229,25.010492
SSTSL2 J162852.54+393420.9,235.072743,66.471527
SSTSL2 J053040.95+124416.2,247.218949,39.572491
SSTSL2 J043157.81+243610.7,82.670659,12.737833
SSTSL2 J223605.34+603159.5,67.990903,24.602995
SSTSL2 J230259.59+621132.2,339.022256,60.5332
SSTSL2 J202109.05+403256.6,345.748304,62.192297
SSTSL2 J053610.31-003702.8,305.287715,40.549062
SSTSL2 J205334.33+440740.5,84.04298,-0.617448
SSTSL2 J043230.06+233228.2,313.393079,44.12792
SSTSL2 J225203.62+620557.9,68.125264,23.541178
SSTSL2 J190654.30+083010.1,343.015097,62.099438
SSTSL2 J103812.60+592829.6,286.726281,8.502817
SSTSL2 J013043.41+582629.9,159.552529,59.474908
SSTSL2 J110146.02+562519.2,22.680893,58.441654
SSTSL2 J162203.98+552757.1,165.44177,56.422002
SSTSL2 J061449.09-062142.9,245.516614,55.465881
SSTSL2 J104254.15+591210.0,93.704577,-6.361929
SSTSL2 J231943.84+003504.7,160.725646,59.202795
SSTSL2 J045810.60-680507.6,349.932708,0.584651
SSTSL2 J154058.58+660939.5,74.544208,-68.085445
SSTSL2 J171908.31+593933.0,235.244084,66.160978
SSTSL2 J022153.68-040947.6,259.784666,59.659175
SSTSL2 J060920.85+135720.1,35.473684,-4.163238
SSTSL2 J225300.69+620723.9,92.336899,13.955585
SSTSL2 J221504.78+594900.8,343.25288,62.123326
SSTSL2 J214331.79+660850.6,333.76992,59.816891
SSTSL2 J104437.99-522356.1,325.882481,66.147393
SSTSL2 J095935.86+023042.5,161.158322,-52.398935
SSTSL2 J172024.66+592401.5,149.899427,2.511811
SSTSL2 J054928.33-682724.1,260.102755,59.400442
SSTSL2 J202129.05+404920.3,87.368083,-68.456706
SSTSL2 J054644.14-702205.3,305.371058,40.822332
SSTSL2 J053401.36-664214.4,86.683945,-70.368151
SSTSL2 J141923.28+521513.5,83.5057,-66.704012
SSTSL2 J054305.01-100102.4,214.847004,52.253773
SSTSL2 J224659.35+604129.4,85.770898,-10.017341
SSTSL2 J143721.16+343326.8,341.747318,60.691511
SSTSL2 J031741.88-411121.7,219.338207,34.557465
SSTSL2 J223608.38+610040.7,49.424501,-41.189374
SSTSL2 J222230.45+630428.4,339.034943,61.011311
SSTSL2 J172411.19+592921.6,335.626889,63.074557
SSTSL2 J234531.17+383946.2,261.046627,59.489358
SSTSL2 J021106.53-745713.7,356.379885,38.662851
SSTSL2 J204911.78+441232.8,32.777246,-74.953808
SSTSL2 J205331.37+441334.4,312.299096,44.209135
SSTSL2 J221425.37+583755.3,313.380718,44.226236
SSTSL2 J051601.09-641856.1,333.605713,58.632031
SSTSL2 J142924.86+355008.0,79.00458,-64.315603
SSTSL2 J174703.36+053155.7,217.353603,35.835576
SSTSL2 J142055.90-802655.4,266.764038,5.53216
SSTSL2 J160359.39+543340.2,215.232926,-80.448735
SSTSL2 J225010.23+610129.8,240.99746,54.561171
SSTSL2 J174617.87+054106.5,342.542655,61.024963
SSTSL2 J044221.42-694209.3,266.574482,5.685157
SSTSL2 J225159.60+620755.3,70.589287,-69.702589
SSTSL2 J163535.41+401544.2,342.998352,62.13205
SSTSL2 J055751.46-695117.8,248.897576,40.262289
SSTSL2 J060647.65-062809.3,89.464438,-69.854946
SSTSL2 J012258.58-735929.0,91.698576,-6.46927
SSTSL2 J055457.18-700424.9,20.744091,-73.991389
SSTSL2 J123137.76-792725.8,88.738286,-70.073595
SSTSL2 J033359.86-274249.7,187.907358,-79.457175
SSTSL2 J060743.14-052212.7,53.49943,-27.713813
SSTSL2 J005125.35-741747.1,91.929775,-5.370207
SSTSL2 J054245.01-083336.0,12.85565,-74.296417
SSTSL2 J230044.29+624701.4,85.687556,-8.560014
SSTSL2 J223829.46+585533.1,345.184568,62.783741
SSTSL2 J221656.61+600405.3,339.622762,58.925874
SSTSL2 J021413.85+275147.1,334.235893,60.068141
SSTSL2 J194109.66+110350.5,33.557744,27.86309
SSTSL2 J173516.48-311428.4,295.290284,11.064052
SSTSL2 J222903.46+590209.0,263.818695,-31.241244
SSTSL2 J125024.38-785158.7,337.264447,59.035858
SSTSL2 J161851.03+543719.5,192.601608,-78.866329
SSTSL2 J160052.38+550641.6,244.712659,54.622087
SSTSL2 J205236.46+441146.3,240.218252,55.111575
SSTSL2 J054058.71-092237.9,313.151949,44.1962
SSTSL2 J220346.17+763346.2,85.244661,-9.377208
SSTSL2 J223055.79+602354.1,330.942403,76.56286
SSTSL2 J172449.49-361859.5,337.732481,60.398372
SSTSL2 J105602.53+575907.1,261.206226,-36.316534
SSTSL2 J053529.31-040410.5,164.010581,57.98531
SSTSL2 J130209.14-771146.5,83.872166,-4.069605
SSTSL2 J033147.30-274710.2,195.538107,-77.196263
SSTSL2 J205906.72+441823.4,52.947119,-27.786181
SSTSL2 J051346.34-681353.0,314.778026,44.306508
SSTSL2 J204127.01+393729.7,78.443106,-68.231401
SSTSL2 J171656.33+591501.7,310.362543,39.624928
SSTSL2 J173936.78-333229.8,259.234734,59.250487
SSTSL2 J103755.95+592421.2,264.903264,-33.54162
SSTSL2 J194849.05+241147.9,159.48313,59.405901
SSTSL2 J164119.78+411729.2,297.204385,24.196667
SSTSL2 J114345.38+104647.9,250.332422,41.291447
SSTSL2 J054210.35-095838.2,175.939106,10.779989
SSTSL2 J110148.87+575944.1,85.543155,-9.977303
SSTSL2 J042656.85+260156.2,165.453655,57.995594
SSTSL2 J230048.27+611839.3,66.736913,26.032288
SSTSL2 J143139.47+333954.7,345.201138,61.310928
SSTSL2 J223631.69+614102.8,217.914477,33.665211
SSTSL2 J171904.70+741246.7,339.132052,61.684117
SSTSL2 J203013.11+405457.4,259.769607,74.212997
SSTSL2 J172824.25-253710.1,307.55466,40.915948
SSTSL2 J061216.45-062236.1,262.101051,-25.619499
SSTSL2 J202115.06+395940.3,93.068545,-6.376713
SSTSL2 J170115.71-432738.6,305.312754,39.994555
SSTSL2 J095757.64+015216.7,255.315467,-43.460727
SSTSL2 J142444.35+352544.0,149.490172,1.87132
SSTSL2 J163341.66+391341.9,216.184833,35.428907
SSTSL2 J161340.23+550240.9,248.423614,39.228306
SSTSL2 J214739.84-074402.1,243.417666,55.044699
SSTSL2 J075709.51-385634.5,326.916014,-7.733929
SSTSL2 J202512.97+390656.4,119.28965,-38.942919
SSTSL2 J225538.35+630231.5,306.304066,39.115683
SSTSL2 J004551.16-745230.0,343.909809,63.042085
SSTSL2 J054031.24-703342.2,11.46319,-74.875004
SSTSL2 J163751.76+410004.8,85.130193,-70.561742
SSTSL2 J204851.69+435101.3,249.465673,41.001347
SSTSL2 J052706.21-673317.3,312.215403,43.850373
SSTSL2 J032613.89+590103.0,81.775899,-67.554815
SSTSL2 J053924.73-654501.6,51.557907,59.017521
SSTSL2 J100217.91+022526.0,84.853083,-65.75046
SSTSL2 J105257.56+693139.2,150.574627,2.423911
SSTSL2 J222536.00+604311.2,163.239862,69.527582
SSTSL2 J061151.11-063023.1,336.400039,60.719784
SSTSL2 J214708.82+472807.9,92.962979,-6.506435
SSTSL2 J061500.09-062654.8,326.786761,47.468878
SSTSL2 J060457.42-070426.5,93.750408,-6.44857
SSTSL2 J223804.84+593311.9,91.239268,-7.074028
SSTSL2 J083953.40-531324.6,339.520194,59.553309
SSTSL2 J171643.02+602713.6,129.97252,-53.223518
SSTSL2 J204727.97+002524.1,259.179258,60.453796
SSTSL2 J204419.68+412944.8,311.866549,0.423368
SSTSL2 J215322.17+623634.5,311.082036,41.495802
SSTSL2 J233459.50+154417.0,328.342385,62.609596
SSTSL2 J060717.84-063119.4,353.74795,15.738082
SSTSL2 J105227.97+571522.6,91.82437,-6.522066
SSTSL2 J105227.97+571522.5,163.116557,57.25628
SSTSL2 J054152.99-660053.0,163.116546,57.256272
SSTSL2 J072913.34-144505.7,85.470823,-66.014733
SSTSL2 J053452.78-003259.4,112.305604,-14.751591
SSTSL2 J044043.99-690112.4,83.71995,-0.549847
SSTSL2 J143747.30+333957.6,70.1833,-69.020129
SSTSL2 J025811.89+202203.2,219.447089,33.666026
SSTSL2 J223157.02+590542.4,44.549543,20.367568
SSTSL2 J073255.29-470143.9,337.987614,59.095122
SSTSL2 J104731.68+591656.9,113.230405,-47.028878
SSTSL2 J173514.09-311358.2,161.882019,59.28248
SSTSL2 J033713.03-274419.6,263.808749,-31.23285
SSTSL2 J205253.43+441936.2,54.304325,-27.738785
SSTSL2 J171300.79+593258.3,313.222641,44.326731
SSTSL2 J055230.35-684128.7,258.253305,59.54953
SSTSL2 J225337.11+621050.9,88.126463,-68.691324
SSTSL2 J015733.10-742239.7,343.404649,62.180817
SSTSL2 J163507.87+431656.7,29.387942,-74.377695
SSTSL2 J202406.61+383816.3,248.782822,43.282431
SSTSL2 J094328.42+470357.3,306.02758,38.637868
SSTSL2 J054238.01-100344.0,145.868458,47.065919
SSTSL2 J052355.58-662403.5,85.658392,-10.062224
SSTSL2 J073337.66-464245.8,80.981589,-66.400994
SSTSL2 J225057.62+622456.5,113.406928,-46.712742
SSTSL2 J173044.40-354758.6,342.740096,62.4157
SSTSL2 J162934.19-240110.6,262.685023,-35.799623
SSTSL2 J202251.76+412614.1,247.392466,-24.019623
SSTSL2 J221249.03+580437.3,305.715702,41.437254
SSTSL2 J004334.68+415914.3,333.204303,58.077043
SSTSL2 J160806.86+534054.9,10.894516,41.987317
SSTSL2 J202339.99+385906.3,242.028593,53.681931
SSTSL2 J033456.94-294125.6,305.916653,38.985104
SSTSL2 J230029.02+624413.9,53.737278,-29.690458
SSTSL2 J222535.14+625816.8,345.120939,62.737221
SSTSL2 J061523.62-064116.2,336.396447,62.971355
SSTSL2 J164058.96-485550.7,93.848425,-6.687849
SSTSL2 J225922.25+614625.4,250.245697,-48.930767
SSTSL2 J060746.10-065402.7,344.842728,61.773739
SSTSL2 J225214.34+622549.6,91.942093,-6.900758
SSTSL2 J062745.87-042252.4,343.059779,62.430464
SSTSL2 J174700.75+054635.1,96.941162,-4.381248
SSTSL2 J004136.47-440822.6,266.753144,5.776422
SSTSL2 J182936.35+003355.9,10.401958,-44.139612
SSTSL2 J032914.02-265319.3,277.401492,0.565547
SSTSL2 J205152.25+441821.3,52.308438,-26.888708
SSTSL2 J224740.79+620520.5,312.967709,44.305922
SSTSL2 J043124.89+365241.0,341.919966,62.089036
SSTSL2 J203503.77+401118.7,67.853732,36.878057
SSTSL2 J182907.76+005403.7,308.765734,40.188544
SSTSL2 J174048.79+690624.0,277.282362,0.901031
SSTSL2 J170158.72-403521.7,265.203315,69.106694
SSTSL2 J095939.51+020732.9,255.494678,-40.589387
SSTSL2 J015323.40-135507.6,149.914664,2.125814
SSTSL2 J165954.54-411542.2,28.347526,-13.918796
SSTSL2 J203807.47+391352.1,254.977271,-41.261733
SSTSL2 J172356.54+595632.4,309.531149,39.231149
SSTSL2 J061037.78-061033.1,260.985617,59.942342
SSTSL2 J063206.68+045530.6,92.657447,-6.175882
SSTSL2 J224615.69+620915.9,98.027875,4.925167
SSTSL2 J122304.16-790905.2,341.565396,62.154423
SSTSL2 J142026.40+530719.3,185.767371,-79.151452
SSTSL2 J181607.46-022613.6,215.110028,53.122031
SSTSL2 J182755.71-013330.7,274.031086,-2.43713
SSTSL2 J161118.00+534634.2,276.982137,-1.558546
SSTSL2 J103447.17+580624.0,242.825012,53.776178
SSTSL2 J060815.10-061404.8,158.69658,58.10667
SSTSL2 J172710.28-331957.4,92.062938,-6.234677
SSTSL2 J004034.89+415421.8,261.792849,-33.332612
SSTSL2 J164139.33-484024.8,10.145376,41.906071
SSTSL2 J204857.80+434955.0,250.413907,-48.673556
SSTSL2 J161202.61+565214.8,312.240846,43.831965
SSTSL2 J205315.13+443848.3,243.010893,56.870787
SSTSL2 J074522.12-381146.7,313.313049,44.646763
SSTSL2 J205218.48+440514.9,116.342207,-38.196326
SSTSL2 J221602.21+565433.2,313.07704,44.087484
SSTSL2 J084234.13-785851.7,334.00923,56.909236
SSTSL2 J142422.14+323714.8,130.642217,-78.981045
SSTSL2 J161324.07+543741.1,216.092277,32.620795
SSTSL2 J230033.15+615350.8,243.350309,54.628093
SSTSL2 J174516.67+054601.6,345.138157,61.897453
SSTSL2 J220346.93+591249.9,266.319461,5.767128
SSTSL2 J180742.64-202736.1,330.945569,59.213868
SSTSL2 J160204.63-415359.0,271.927674,-20.460044
SSTSL2 J060803.56-063725.8,240.519327,-41.899746
SSTSL2 J060609.44-055510.8,92.014844,-6.623837
SSTSL2 J172710.60-322846.6,91.539355,-5.919693
SSTSL2 J225053.41+621443.6,261.794205,-32.479617
SSTSL2 J222719.48+602017.4,342.722578,62.24546
SSTSL2 J063203.37+045235.8,336.831185,60.338181
SSTSL2 J221755.34+002259.8,98.01405,4.876638
SSTSL2 J204859.78+444127.7,334.480589,0.38328
SSTSL2 J142001.26-801009.2,312.249101,44.691035
SSTSL2 J174806.06+052745.8,215.005288,-80.169233
SSTSL2 J202220.48+392859.1,267.025259,5.462724
SSTSL2 J163915.95-483256.0,305.585353,39.483106
SSTSL2 J042849.51+254511.5,249.816467,-48.548909
SSTSL2 J071837.39+374349.7,67.206323,25.753196
SSTSL2 J014821.86-744119.1,109.655821,37.730493
SSTSL2 J204941.88+435900.5,27.091092,-74.688647
SSTSL2 J044430.37-685022.8,312.424503,43.983496
SSTSL2 J014925.14-743037.2,71.126582,-68.839667
SSTSL2 J052830.57+014436.0,27.354773,-74.510335
SSTSL2 J223114.16+584410.4,82.127396,1.743336
SSTSL2 J222345.29+633213.9,337.80901,58.736231
SSTSL2 J202550.77+395159.3,335.938732,63.537207
SSTSL2 J095552.50-095951.2,306.461561,39.86648
SSTSL2 J110343.27-124429.1,148.968759,-9.997562
SSTSL2 J202005.05+411235.3,165.930293,-12.74142
SSTSL2 J153711.25+431722.5,305.021077,41.209822
SSTSL2 J221604.01+613615.2,234.296893,43.289603
SSTSL2 J202255.98+394046.4,334.016749,61.604222
SSTSL2 J004919.48+504142.9,305.733286,39.679578
SSTSL2 J204616.27+423213.5,12.331185,50.695277
SSTSL2 J105908.30-432502.1,311.567829,42.537104
SSTSL2 J125526.30-765039.3,164.784602,-43.417257
SSTSL2 J161201.73+540005.4,193.859589,-76.844251
SSTSL2 J222411.15+632759.4,243.007228,54.001519
SSTSL2 J063217.57+045308.2,336.046464,63.466526
SSTSL2 J205354.74+441942.0,98.073222,4.885633
SSTSL2 J164056.65-490100.2,313.47809,44.32835
SSTSL2 J201940.03+391718.1,250.23607,-49.016729
SSTSL2 J051037.46-662514.8,304.916832,39.288366
SSTSL2 J010711.56-732719.8,77.656095,-66.420793
SSTSL2 J142135.51+530344.7,16.798195,-73.455517
SSTSL2 J102125.07+611535.9,215.397963,53.062425
SSTSL2 J043335.12-694048.6,155.354463,61.25998
SSTSL2 J041958.52-545322.6,68.39636,-69.680194
SSTSL2 J123229.60-124900.8,64.993851,-54.889637
SSTSL2 J230435.64+622521.5,188.123366,-12.816891
SSTSL2 J182744.17-015132.7,346.148519,62.422659
SSTSL2 J230130.43+624802.9,276.934058,-1.859097
SSTSL2 J003704.31+403250.4,345.376793,62.800814
SSTSL2 J180730.90-044031.7,9.26799,40.547358
SSTSL2 J222217.47+633212.1,271.878775,-4.675475
SSTSL2 J230405.03+614813.6,335.5728,63.536714
SSTSL2 J053623.63-052246.2,346.020966,61.803797
SSTSL2 J060748.34-065328.4,84.098497,-5.379516
SSTSL2 J161246.83+543246.9,91.951443,-6.89124
SSTSL2 J034001.50+311017.2,243.195133,54.546384
SSTSL2 J224630.55+603857.1,55.006264,31.17146
SSTSL2 J224524.44+613522.6,341.627299,60.649216
SSTSL2 J163454.34+431618.3,341.351867,61.589616
SSTSL2 J222452.98+633558.3,248.726419,43.271767
SSTSL2 J174431.83+053730.9,336.220763,63.599553
SSTSL2 J130441.94-771917.3,266.132639,5.625256
SSTSL2 J205234.40+443824.4,196.174779,-77.321485
SSTSL2 J202015.46+385300.1,313.143365,44.64013
SSTSL2 J022556.67-034456.6,305.06444,38.883377
SSTSL2 J152115.73-130818.2,36.486161,-3.749077
SSTSL2 J175710.90-261743.3,230.31555,-13.138392
SSTSL2 J010238.25-705013.8,269.29543,-26.29537
SSTSL2 J060721.50-062936.7,15.659377,-70.837182
SSTSL2 J130115.99-632058.1,91.839588,-6.493555
SSTSL2 J171740.01+590428.3,195.316665,-63.34948
SSTSL2 J161751.39+545133.0,259.416729,59.07453
SSTSL2 J222315.23+632521.8,244.464153,54.859177
SSTSL2 J220122.10+584557.6,335.813479,63.422747
SSTSL2 J204803.56+440529.1,330.342108,58.76602
SSTSL2 J054232.73-094506.7,312.014856,44.09144
SSTSL2 J162552.61+422834.1,85.636408,-9.751886
SSTSL2 J230814.41+622554.7,246.46925,42.476151
SSTSL2 J061109.99-060947.5,347.060057,62.431887
SSTSL2 J043114.02+181631.2,92.791643,-6.163219
SSTSL2 J061709.17+090910.0,67.808423,18.275361
SSTSL2 J223549.73+335638.0,94.288231,9.152778
SSTSL2 J021658.28-050055.2,338.957235,33.943897
SSTSL2 J043756.70+254623.2,34.242862,-5.015341
SSTSL2 J073359.52-470040.5,69.486254,25.773116
SSTSL2 J010917.86-703458.7,113.49801,-47.011262
SSTSL2 J203611.13+675810.1,17.324439,-70.582973
SSTSL2 J202201.36+403315.4,309.046412,67.969494
SSTSL2 J205336.28+441626.5,305.50567,40.554283
SSTSL2 J060035.17+312955.8,313.401202,44.274053
SSTSL2 J053554.75-045820.0,90.146573,31.498854
SSTSL2 J223901.41+565819.6,83.978165,-4.972237
SSTSL2 J160032.00+552525.8,339.755886,56.972133
SSTSL2 J174634.46-302248.5,240.133367,55.423861
SSTSL2 J225244.91+615530.4,266.643584,-30.380139
SSTSL2 J021726.62-043149.6,343.187139,61.925128
SSTSL2 J061108.74-060842.9,34.360928,-4.53047
SSTSL2 J174516.57+053313.0,92.786419,-6.145271
SSTSL2 J143151.24+332802.3,266.319067,5.553617
SSTSL2 J033116.82-274900.6,217.963524,33.467324
SSTSL2 J022212.92-033943.6,52.820101,-27.816854
SSTSL2 J152750.75+065407.5,35.553868,-3.662137
SSTSL2 J033207.56-312010.7,231.961468,6.902108
SSTSL2 J201716.59+385901.0,53.031522,-31.336318
SSTSL2 J061030.69-060215.8,304.31913,38.983635
SSTSL2 J232649.01-372311.6,92.62788,-6.037735
SSTSL2 J185925.79-371434.4,351.704239,-37.386583
SSTSL2 J060804.90-065536.7,284.857488,-37.242891
SSTSL2 J221624.47+615918.8,92.020426,-6.926874
SSTSL2 J162431.32-395721.9,334.101973,61.988579
SSTSL2 J052421.67+021201.9,246.130501,-39.956098
SSTSL2 J205914.87+441228.7,81.090324,2.200555
SSTSL2 J165555.12-450944.9,314.811977,44.207987
SSTSL2 J225536.80+621115.6,253.979696,-45.162496
SSTSL2 J032647.41+585538.2,343.90336,62.187687
SSTSL2 J223852.75+604605.3,51.697559,58.927293
SSTSL2 J063220.82+050416.5,339.719803,60.768156
